Domain Name,Domain Type,Agency,Organization,City,State,Security Contact Email
NJIB.GOV,State,Non-Federal Agency,New Jersey Infrastructure Bank,Lawrenceville,NJ,support@go-domain.com
NJLEG.GOV,State,Non-Federal Agency,NJ Office of Legislative Services,Trenton,NJ,(blank)
NJMEADOWLANDS.GOV,State,Non-Federal Agency,New Jersey Sports and Exposition Authority,Lyndhurst,NJ,(blank)
NJMEDICALBOARD.GOV,State,Non-Federal Agency,"State of New Jersey, Dept. of Law & Pub. Safety, Office of the Attorney General",Trenton,NJ,matthew.kraemer@njoag.gov
NJMVC.GOV,State,Non-Federal Agency,New Jersey Motor Vehicle Commission,Trenton,NJ,(blank)
NJOAG.GOV,State,Non-Federal Agency,"State of NJ, Office of the Attorney General",Trenton,NJ,(blank)
NJOHSP.GOV,State,Non-Federal Agency,New Jersey Office of Homeland Security and Preparedness,Hamilton,NJ,(blank)
NJONEAPP.GOV,State,Non-Federal Agency,Division of Family Development,Trenton,NJ,(blank)
NJPAAD.GOV,State,Non-Federal Agency,"NJ Department of Human Services, DoAS",Mercerville,NJ,(blank)
NJSDA.GOV,State,Non-Federal Agency,New Jersey Schools Development Authority (NJSDA),Trenton,NJ,security@njsda.gov
NJSECURITIES.GOV,State,Non-Federal Agency,New Jersey Bureau of Securities,Trenton,NJ,(blank)
NJSENIORGOLD.GOV,State,Non-Federal Agency,"NJ Department of Human Services, DoAS",Mercerville,NJ,(blank)
NJSHIELD.GOV,State,Non-Federal Agency,New Jersey Office of Homeland Security and Preparedness,Hamilton,NJ,(blank)
NJSNAP-ED.GOV,State,Non-Federal Agency,"New Jersey Department of Human Services, Division of Family Development",Trenton,NJ,(blank)
NJSNAP.GOV,State,Non-Federal Agency,Division of Family Development,Trenton,NJ,(blank)
NJSRGOLD.GOV,State,Non-Federal Agency,"NJ Department of Human Services, DoAS",Mercerville,NJ,(blank)
NJSTART.GOV,State,Non-Federal Agency,"Dept of Treasury, Division of Purchase and Property",Trenton,NJ,(blank)
NM.GOV,State,Non-Federal Agency,State of New Mexico,Santa Fe,NM,hostmaster@nm.gov
NMAG.GOV,State,Non-Federal Agency,New Mexico Attorey General's Office,Santa Fe,NM,sstokes@nmag.gov
NMCOURTS.GOV,State,Non-Federal Agency,Judicial Information Division,Santa Fe,NM,security@nmcourts.gov
NMDATAXCHANGE.GOV,State,Non-Federal Agency,Judicial Information Division,Santa Fe,NM,security@nmcourts.gov
NMIJUDICIARY.GOV,State,Non-Federal Agency,NMI Judiciary,Saipan,MP,michael.villacrusis@nmijudiciary.com
NMLEGIS.GOV,State,Non-Federal Agency,NM-Legislative Council Service,Santa Fe,NM,Mark.Guillen@nmlegis.gov
NMSTO.GOV,State,Non-Federal Agency,New Mexico State Treasurer's Office,Santa Fe,NM,paul.madrid@state.nm.us
NOEXCUSESC.GOV,State,Non-Federal Agency,South Carolina State Election Commission,Columbia,SC,bleach@elections.sc.gov
NOMASFRAUDECOLORADO.GOV,State,Non-Federal Agency,Colorado Department of Law,Denver,CO,secops@coag.gov
NORTH-DAKOTA.GOV,State,Non-Federal Agency,"State of ND, ITD",Bismarck,ND,itsecur@nd.gov
NORTHCAROLINA.GOV,State,Non-Federal Agency,State of North Carolina,Raleigh,NC,(blank)
NORTHDAKOTA.GOV,State,Non-Federal Agency,"State of ND, ITD",Bismarck,ND,itsecur@nd.gov
NV.GOV,State,Non-Federal Agency,"State of Nevada, Department of Information Technology",Carson City,NV,dmchugh@admin.nv.gov
NV529.GOV,State,Non-Federal Agency,Nevada State Treasurer's Office,Carson City,NV,rdanderson@nevadatreasurer.gov
NVAGOMLA.GOV,State,Non-Federal Agency,NV Office of the Attorney General,Carson City,NV,(blank)
NVCOGCT.GOV,State,Non-Federal Agency,Naugatuck Valley Council of Governments,Waterbury,CT,nvcog@nvcogct.gov
NVCOURTS.GOV,State,Non-Federal Agency,Supreme Court of Nevada,Carson City,NV,gmeyers@nvcourts.nv.gov
NVDPS.GOV,State,Non-Federal Agency,Enterprise IT Services Division,Carson City,NV,iso@dps.state.nv.us
NVDPSPUB.GOV,State,Non-Federal Agency,Nevada Department of Public Safety,Carson City,NV,dmchugh@admin.nv.gov
NVEASE.GOV,State,Non-Federal Agency,Nevada Secretary of State,Carson City,NV,(blank)
NVGGMS.GOV,State,Non-Federal Agency,Nevada State Treasurer,Carson City,NV,rdanderson@nevadatreasurer.gov
NVIGATE.GOV,State,Non-Federal Agency,Office of the State Treasurer,Carson City,NV,rdanderson@nevadatreasurer.gov
NVLEG.GOV,State,Non-Federal Agency,Legislative Counsel Bureau,Carson City,NV,ops@lcb.state.nv.us
NVPREPAID.GOV,State,Non-Federal Agency,Nevada State Treasurer,Carson City,NV,rdanderson@nevadatreasurer.gov
NVSEXOFFENDERS.GOV,State,Non-Federal Agency,State of Nevada,Carson City,NV,t.dorsey@dps.state.nv.us
NVSILVERFLUME.GOV,State,Non-Federal Agency,Nevada Secretary of State,Carson City,NV,(blank)
NVSOS.GOV,State,Non-Federal Agency,Nevada Secretary of State,Carson City,NV,(blank)
NY.GOV,State,Non-Federal Agency,State of New York,Albany,NY,(blank)
NYASSEMBLY.GOV,State,Non-Federal Agency,New York State Assembly,Albany,NY,domains@nysassembly.gov
NYCOURTHELP.GOV,State,Non-Federal Agency,NYS Unified Court System Division of Technology,Troy,NY,abuse@nycourts.gov
NYCOURTS.GOV,State,Non-Federal Agency,NYS Unified Court System Division of Technology,Troy,NY,abuse@nycourts.gov
NYHOUSINGSEARCH.GOV,State,Non-Federal Agency,NYS Division of Housing and Community Renewal,Albany,NY,(blank)
NYIRC.GOV,State,Non-Federal Agency,New York State Assembly,Albany,NY,domains@nyassembly.gov
NYJUROR.GOV,State,Non-Federal Agency,New York State Unified Court System,New York,NY,abuse@nycourts.gov
NYPREPARE.GOV,State,Non-Federal Agency,NYS Office of Homeland Security,Albany,NY,(blank)
NYSASSEMBLY.GOV,State,Non-Federal Agency,New York State Assembly,Albany,NY,domains@nyassembly.gov
NYSDOT.GOV,State,Non-Federal Agency,NYS Department of Transportation,Albany,NY,(blank)
NYSED.GOV,State,Non-Federal Agency,New York State Education Department,Albany,NY,netadm@nysed.gov
NYSENATE.GOV,State,Non-Federal Agency,State of New York,Albany,NY,webadmin@nysenate.gov
NYSTAX.GOV,State,Non-Federal Agency,New York State Department of Taxation and Finance ,Albany,NY,(blank)
NYVOTES.GOV,State,Non-Federal Agency,New York State Office of Information Technology Services,Albany,NY,(blank)
OCFODC.GOV,State,Non-Federal Agency,Office of the Chief Financial Officer,Washington,DC,(blank)
OCPR.GOV,State,Non-Federal Agency,Office of the Comptroller of the Commonwealth of Puerto Rico,San Juan,PR,jmadera@ocpr.pr.gov
OH.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,domain.manager@das.ohio.gov
OHIO.GOV,State,Non-Federal Agency,"State of Ohio, Office of IT",Columbus,OH,domain.manager@das.ohio.gov
OHIOAG.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,domain.manager@das.ohio.gov
OHIOAGO.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,domain.manager@das.ohio.gov
OHIOAGRICULTURE.GOV,State,Non-Federal Agency,"State of Ohio, Office of IT",Columbus,OH,(blank)
OHIOANALYTICS.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,(blank)
OHIOATTORNEYGENERAL.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,(blank)
OHIOAUDITOR.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,(blank)
OHIOBMV.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,(blank)
OHIOBUSINESSCENTRAL.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,domain.manager@das.ohio.gov
OHIOCENTERFORNURSING.GOV,State,Non-Federal Agency,State of Ohio ,Columbus,OH,(blank)
OHIOCHECKBOOK.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,(blank)
OHIOCOURTOFCLAIMS.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,(blank)
OHIOCOURTS.GOV,State,Non-Federal Agency,"State of Ohio, Office of IT",Columbus,OH,(blank)
OHIODNR.GOV,State,Non-Federal Agency,Ohio Department of Natural Resources,Columbus,OH,(blank)
OHIOHOUSE.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,(blank)
OHIOJUDICIALCENTER.GOV,State,Non-Federal Agency,"State of Ohio, Office of IT",Columbus,OH,(blank)
OHIOMEANSACCESSIBILITY.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,(blank)
OHIOMEANSJOBS.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,(blank)
OHIOMEANSTRAINING.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,(blank)
OHIOMEANSVETERANSJOBS.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,(blank)
OHIONOSMOKELAW.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,(blank)
OHIOPMP.GOV,State,Non-Federal Agency,State of Ohio Office of Information Technology,Columbus,OH,(blank)
OHIORED.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,(blank)
OHIOSECRETARYOFSTATE.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,(blank)
OHIOSENATE.GOV,State,Non-Federal Agency,Ohio Legislative Information Systems,Columbus,OH,(blank)
OHIOSOS.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,domain.manager@das.ohio.gov
OHIOSTATEPARKS.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,domain.manager@das.ohio.gov
OHIOSUPREMECOURT.GOV,State,Non-Federal Agency,"State of Ohio, Office of IT",Columbus,OH,(blank)
OHIOT21.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,domain.manager@das.ohio.gov
OHIOTOBACCO21.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,domain.manager@das.ohio.gov
OHIOTREASURER.GOV,State,Non-Federal Agency,Ohio Department of Administrative Services OIT SDD ,Columbus,OH,(blank)
OHIOVET.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,(blank)
OHIOVETERANSHOME.GOV,State,Non-Federal Agency,"State of Ohio, Office of IT",Columbus,OH,(blank)
OHIOVETS.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,(blank)
OHSOS.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,domain.technical@das.ohio.gov
OK.GOV,State,Non-Federal Agency,"Oklahoma, Office of Management and Enterprise Services  ",Oklahoma City,OK,cybercommand@omes.ok.gov
OKBENEFITS.GOV,State,Non-Federal Agency,Oklahoma Department of Human Services,Oklahoma City,OK,cybercommand@omes.ok.gov
OKCOMMERCE.GOV,State,Non-Federal Agency,Oklahoma Department of Commerce,Oklahoma city,OK,matt.singleton@omes.ok.gov
OKDHS.GOV,State,Non-Federal Agency,Oklahoma Department of Human Services,Oklahoma City,OK,cybercommand@omes.ok.gov
OKDRS.GOV,State,Non-Federal Agency,Department of Rehabilitation Services,Oklahoma City,OK,cybercommand@omes.ok.gov
OKHOUSE.GOV,State,Non-Federal Agency,Legislative Service Bureau,Oklahoma City,OK,cybercommand@omes.ok.gov
OKLAHOMA.GOV,State,Non-Federal Agency," Oklahoma, Office of Management and Enterprise Services  ",Oklahoma City,OK,cybercommand@omes.ok.gov
OKLAHOMABENEFITS.GOV,State,Non-Federal Agency,Oklahoma Department of Human Services,Oklahoma City,OK,cybercommand@omes.ok.gov
OKLAHOMAWORKS.GOV,State,Non-Federal Agency,Oklahoma Department of Commerce,Oklahoma City,OK,(blank)
OKLAHOMAWORKSTOGETHER.GOV,State,Non-Federal Agency,Oklahoma Department of Commerce,Oklahoma City,OK,(blank)
OKLEGISLATURE.GOV,State,Non-Federal Agency,Legislative Service Bureau,Oklahoma City,OK,ngo@oklegislature.gov
OKLOFT.GOV,State,Non-Federal Agency,Oklahoma Legislative Service Bureau,Oklahoma City,OK,(blank)
OKSENATE.GOV,State,Non-Federal Agency,Legislative Service Bureau,Oklahoma City,OK,ngo@oklegislature.gov
ONEWYO.GOV,State,Non-Federal Agency,Department of Enterprise Technology Services,Cheyenne,WY,ets-security@wyo.gov
OPEN-DC.GOV,State,Non-Federal Agency,Board of Ethics and Government Accountability,Washington,DC,open.govoffice@dc.gov
OPENMYFLORIDABUSINESS.GOV,State,Non-Federal Agency,Florida Department of Business and Professional Regulation,Tallahassee,FL,DBPRSecurity@myfloridalicense.com
OPENWALLETFL.GOV,State,Non-Federal Agency,Florida Department of Financial Services,Tallahassee,FL,Clint.Morrow@myfloridacfo.com
OPENWALLETFLORIDA.GOV,State,Non-Federal Agency,Florida Department of Financial Services,Tallahassee,FL,Clint.Morrow@myfloridacfo.com
OPPORTUNITYLOUISIANA.GOV,State,Non-Federal Agency,Louisiana Economic Development,Baton Rouge,LA,infosecteam@la.gov
OR-MEDICAID.GOV,State,Non-Federal Agency,State of Oregon,Salem,OR,(blank)
OR.GOV,State,Non-Federal Agency,Oregon State Data Center,Salem,OR,(blank)
ORALERT.GOV,State,Non-Federal Agency,State of Oregon,Salem,OR,(blank)
ORANGEBEACHAL.GOV,State,Non-Federal Agency,City of Orange Beach,Orange Beach,AL,(blank)
OREGON.GOV,State,Non-Federal Agency,State of Oregon,Salem,OR,(blank)
OREGONATTORNEYGENERAL.GOV,State,Non-Federal Agency,Oregon Department of Justice,Salem,OR,(blank)
OREGONBENEFITSONLINE.GOV,State,Non-Federal Agency,Oregon State Data Center,Salem,OR,(blank)
OREGONBUYS.GOV,State,Non-Federal Agency,Oregon State Data Center,Salem,OR,(blank)
OREGONCHILDSUPPORT.GOV,State,Non-Federal Agency,Oregon Department of Justice,Salem,OR,(blank)
OREGONCONSUMER.GOV,State,Non-Federal Agency,Oregon State Data Center ETS,Salem,OR,(blank)
OREGONHEALTHCARE.GOV,State,Non-Federal Agency,Enterprise Technology Services,Salem,OR,(blank)
OREGONLEGISLATURE.GOV,State,Non-Federal Agency,Oregon State Data Center,Salem,OR,(blank)
OREGONMETRO.GOV,State,Non-Federal Agency,Metro,Portland,OR,(blank)
OREGONSAVES.GOV,State,Non-Federal Agency,State of Oregon,Salem,OR,(blank)
OREGONSTUDENTAID.GOV,State,Non-Federal Agency,Oregon State Data Center,Salem,OR,(blank)
OREGONVOTES.GOV,State,Non-Federal Agency,Oregon State Data Center,Salem,OR,(blank)
ORHEALTHCARE.GOV,State,Non-Federal Agency,Enterprise Technology Services,Salem,OR,(blank)
OURINDIANA.GOV,State,Non-Federal Agency,State of Indiana,Indianapolis,IN,iotoperationalsecurity@iot.in.gov
OUTDOORNEBRASKA.GOV,State,Non-Federal Agency,State of Nebraska,Lincoln,NE,(blank)
PA.GOV,State,Non-Federal Agency,Commonwealth of Pennsylvania,Harrisburg,PA,RA-ENDOMAINSECURITY@pa.gov
PA529.GOV,State,Non-Federal Agency,PA Treasury,Harrisburg,PA,itsecurity@patreasury.gov
PA529ABLE.GOV,State,Non-Federal Agency,PA Treasury,Harrisburg,PA,itsecurity@patreasury.gov
PAABLE.GOV,State,Non-Federal Agency,PA Treasury,Harrisburg,PA,itsecurity@patreasury.gov
PAAUDITOR.GOV,State,Non-Federal Agency,Pennsylvania Department of the Auditor General,Harrisburg,PA,OITadmin@paauditor.gov
PACODEANDBULLETIN.GOV,State,Non-Federal Agency,Legislative Reference Bureau,Harris,PA,mmillan@palrb.us
PADILLABAY.GOV,State,Non-Federal Agency,Padilla Bay National Estuarine Research Reserve,MOUNT VERNON,WA,(blank)
PAHOUSE.GOV,State,Non-Federal Agency,Pennsylvania Legislative Data Processing Center,Harrisburg,PA,(blank)
PAINVEST.GOV,State,Non-Federal Agency,Pennsylvania Treasury,Harrisburg,PA,itsecurity@patreasury.gov
PAKEYSTONESAVES.GOV,State,Non-Federal Agency,PA Treasury,Harrisburg,PA,(blank)
PAKEYSTONESCHOLARS.GOV,State,Non-Federal Agency,PA Treasury,Harrisburg,PA,itsecurity@patreasury.gov
PALRB.GOV,State,Non-Federal Agency,Legislative Reference Bureau,Harrisburg,PA,mmillan@palrb.us
PARTNERSFORHEALTHTN.GOV,State,Non-Federal Agency,State of Tennessee,Nashville,TN,Cyber.Security@tn.gov
PASEN.GOV,State,Non-Federal Agency,Senate of Pennsylvania,Harrisburg,PA,aly@legis.state.pa.us
PASENATE.GOV,State,Non-Federal Agency,Senate of Pennsylvania,Harrisburg,PA,aly@legis.state.pa.us
PATREASURY.GOV,State,Non-Federal Agency,Pennsylvania Treasury,Harrisburg,PA,ITSecurity@patreasury.gov
PENNDOT.GOV,State,Non-Federal Agency,PA Department of Transportation,Harrisburg,PA,wiott@pa.gov
PENNSYLVANIA.GOV,State,Non-Federal Agency,Commonwealth of Pennsylvania,Harrisburg,PA,RA-ENDOMAINSECURITY@pa.gov
PINALCOURTSAZ.GOV,State,Non-Federal Agency,Pinal County Superior Court,Florence,AZ,PinalITD@courts.az.gov
PLYMOUTHROCKWI.GOV,State,Non-Federal Agency,Town of Plymouth,Orfordville,WI,chair@townofplymouthwi.com
PPA-OR.GOV,State,Non-Federal Agency,Oregon State Data Center,Salem,OR,(blank)
PR.GOV,State,Non-Federal Agency,Puerto Rico Innovation and Technology Service,San Juan,PR,jroman@prits.pr.gov
PREVENTHAIAZ.GOV,State,Non-Federal Agency,Arizona Department of Health Services,Phoenix,AZ,(blank)
PROTECTINGFLORIDATOGETHER.GOV,State,Non-Federal Agency,FL DEP,Tallahassee,FL,depwebmaster@dep.state.fl.us
PROTECTINGFLTOGETHER.GOV,State,Non-Federal Agency,FL DEP,Tallahassee,FL,depwebmaster@dep.state.fl.us
PROTECTKIDSONLINEWI.GOV,State,Non-Federal Agency,Wisconsin Department of Justice,Madison,WI,bcssecteam@doj.state.wi.us
PURCHASETNCRASH.GOV,State,Non-Federal Agency,State of Tennessee,Nashville,TN,Cyber.Security@tn.gov
QAAZ.GOV,State,Non-Federal Agency,"State of Arizona, Department of Administration",Phoenix,AZ,websecurity@azdoa.gov
QAAZDHS.GOV,State,Non-Federal Agency,Arizona Department of Health Services,Phoenix,AZ,(blank)
QUALITYFIRSTAZ.GOV,State,Non-Federal Agency,"State of Arizona, Department of Administration",Phoenix,AZ,Edward.Jewell@AZDCS.GOV
REACHNJ.GOV,State,Non-Federal Agency,NJ Office of Information Technology,Trenton,NJ,(blank)
READYALABAMA.GOV,State,Non-Federal Agency,Governor's Office of Faith-Based and Community Initiatives,Montgomery,AL,(blank)
READYCOLORADO.GOV,State,Non-Federal Agency,Governor's Office of Information Technologies,Denver,CO,isoc@state.co.us
READYNC.GOV,State,Non-Federal Agency,North Carolina Emergency Management,Raleigh,NC,DITPSInformationSecurity@ncdps.gov
READYNH.GOV,State,Non-Federal Agency,"State of New Hampshire, Dept of Information Technology",Concord,NH,Daniel.J.Dister@doit.nh.gov
READYVIRGINIA.GOV,State,Non-Federal Agency,Virginia Department of Emergency Management,Richmond,VA,(blank)
REBUILDFLORIDA.GOV,State,Non-Federal Agency,DEO,Tallahassee,FL,infosec@deo.myflorida.com
RECOVERYOHIO.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,domain.manager@das.ohio.gov
RECYCLEOHIO.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,(blank)
REEMPLOYKS.GOV,State,Non-Federal Agency,Kansas Department of Commerce,TOPEKA,KS,mark.abraham@ks.gov
REGISTERTOVOTEFLORIDA.GOV,State,Non-Federal Agency,Florida Department of State,Tallahassee,FL,Security@dos.myflorida.com
REGISTERTOVOTENV.GOV,State,Non-Federal Agency,Nevada Secretary of State,Carson City,NV,jgruver@sos.nv.gov
REPORTITTN.GOV,State,Non-Federal Agency,Office for Information Resources,Nashville,TN,Cyber.Security@tn.gov
RESILIENTLOUISIANACOMMISSION.GOV,State,Non-Federal Agency,Louisiana Economic Development,Baton Rouge,LA,infosecteam@la.gov
RETIREREADYTN.GOV,State,Non-Federal Agency,Office for Information Resources,Nashville,TN,Cyber.Security@tn.gov
RHHD.GOV,State,Non-Federal Agency,Richmond and Henrico Health Districts ,Richmond,VA,Ryan.Goldsberry@vdh.virginia.gov
RI.GOV,State,Non-Federal Agency,State of Rhode Island,Providence,RI,(blank)
RIDESHAREWI.GOV,State,Non-Federal Agency,Wisconsin Department of Transportation,Madison,WI,dotcomputersecurity@dot.wi.gov
RIDESHAREWISCONSIN.GOV,State,Non-Federal Agency,Wisconsin Department of Transportation,Madison,WI,dotcomputersecurity@dot.wi.gov
RIE911.GOV,State,Non-Federal Agency,Rhode Island E911,North Scituate,RI,jonathan.barrette@risp.gov
RILEGISLATURE.GOV,State,Non-Federal Agency,"RI State House, Joint Committee on Legislative Services",Providence,RI,(blank)
RIOAG.GOV,State,Non-Federal Agency,Office of the Auditor General,Providence,RI,pwood@rilegislature.gov
RIPSGA.GOV,State,Non-Federal Agency,Rhode Island State Police,North Scituate,RI,(blank)
RISECSTATE.GOV,State,Non-Federal Agency,RI Department of State,Providence,RI,(blank)
RISHERIFFS.GOV,State,Non-Federal Agency,Department of Public Safety,North Scituate,RI,jonathan.barrette@risp.gov
RISP.GOV,State,Non-Federal Agency,Rhode Island State Police,North Scituate,RI,chris.kayrouz@risp.gov
RSA-AL.GOV,State,Non-Federal Agency,Retirement System of Alabama,Montgomery,AL,securityops@rsa-al.gov
RULEWATCHOHIO.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,(blank)
SAFEATHOMEOHIO.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,domain.manager@das.ohio.gov
SAFEATHOMEWI.GOV,State,Non-Federal Agency,Wisconsin Department of Justice,Madison,WI,bcssecteam@doj.state.wi.us
SAFEHOMEALABAMA.GOV,State,Non-Federal Agency,State of Alabama - Unified Judicial System,Montgomery,AL,(blank)
SAFEMT.GOV,State,Non-Federal Agency,Montana State Fund,Helena,MT,(blank)
SAFESD.GOV,State,Non-Federal Agency,State of South Dakota - BIT,Pierre,SD,soc@state.sd.gov
SAFETYWORKSMAINE.GOV,State,Non-Federal Agency,Maine Department of Labor,Augusta,ME,(blank)
SAOMT.GOV,State,Non-Federal Agency,"Montana Office of the Commissioner of Securities and Insurance, Montana State Auditor",Helena,MT,(blank)
SAVE4LATERIOWA.GOV,State,Non-Federal Agency,State of Iowa - OCIO,Des Moines,IA,(blank)
SAVEOURHOMEAZ.GOV,State,Non-Federal Agency,Arizona Department of Housing,Phoenix,AZ,(blank)
SAVETHEDREAMOHIO.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,(blank)
SC.GOV,State,Non-Federal Agency,"State of South Carolina-The South Carolina Department of Administration, Chief Information Officer",Columbia,SC,randy.rambo@admin.sc.gov
SCAG.GOV,State,Non-Federal Agency,South Carolina Office of the Attorney General,Columbia,SC,(blank)
SCCONSUMER.GOV,State,Non-Federal Agency,State of South Carolina Department of Consumer Affairs,Columbia,SC,(blank)
SCDEW.GOV,State,Non-Federal Agency,SC Dept. of Employment and Workforce,Columbia,SC,doitsecurity@dew.sc.gov
SCDHEC.GOV,State,Non-Federal Agency,SC DHEC,Columbia,SC,SOC@dhec.sc.gov
SCDHHS.GOV,State,Non-Federal Agency,SC Department of Health and Human Services,Columbia,SC,davisr@scdhhs.gov
SCDPS.GOV,State,Non-Federal Agency,South Carolina Department of Public Safety,Blythewood,SC,(blank)
SCELECTIONNET.GOV,State,Non-Federal Agency,South Carolina State Election Commission,Columbia,SC,bleach@elections.sc.gov
SCFC.GOV,State,Non-Federal Agency,South Carolina Forestry Commission,Columbia,SC,(blank)
SCHOUSE.GOV,State,Non-Federal Agency,Legislative Printing,Columbia,SC,(blank)
SCMEDICAID.GOV,State,Non-Federal Agency,SC Dept of Health and Human Services,Columbia,SC,davisr@scdhhs.gov
SCOHIO.GOV,State,Non-Federal Agency,"State of Ohio, Office of IT",Columbus,OH,(blank)
SCSENATE.GOV,State,Non-Federal Agency,Legislative Printing,Columbia,SC,(blank)
SCSERV.GOV,State,Non-Federal Agency,SC DHEC,Columbia,SC,SOC@dhec.sc.gov
SCSTATEHOUSE.GOV,State,Non-Federal Agency,Legislative Printing,Columbia,SC,(blank)
SCVOTES.GOV,State,Non-Federal Agency,South Carolina State Election Commission,Columbia,SC,bleach@elections.sc.gov
SD.GOV,State,Non-Federal Agency,State of South Dakota,Pierre,SD,soc@state.sd.gov
SDAUDITOR.GOV,State,Non-Federal Agency,Office of the State Auditor,Pierre,SD,soc@state.sd.gov
SDBMOE.GOV,State,Non-Federal Agency,Bureau of Information & Telecommuncation,Pierre,SD,soc@state.sd.gov
SDLEGISLATURE.GOV,State,Non-Federal Agency,State South Dakota Legislative Research Council,pierre,SD,(blank)
SDRESPONSE.GOV,State,Non-Federal Agency,South Dakota Bureau of Information & Telecommunications,Pierre,SD,soc@state.sd.gov
SDSOS.GOV,State,Non-Federal Agency,State of South Dakota,Pierre,SD,soc@state.sd.gov
SDTREASURER.GOV,State,Non-Federal Agency,State of South Dakota - BIT,Pierre,SD,soc@state.sd.gov
SERVEALABAMA.GOV,State,Non-Federal Agency,Governor's Office of Volunteer Services,Montgomery,AL,melinda.stallworth@servealabama.gov
SERVEIDAHO.GOV,State,Non-Federal Agency,"State of Idaho, Office of Information Technology Services",Boise,ID,hostmaster@idaho.gov
SERVEINDIANA.GOV,State,Non-Federal Agency,Serve Indiana,Indianapolis,IN,mmcaleavey@serveindiana.gov
SERVEOHIO.GOV,State,Non-Federal Agency,State of Ohio,Columb us,OH,(blank)
SERVGA.GOV,State,Non-Federal Agency,Department of Public Health,Atlanta,GA,olumide.adesulu@dph.ga.gov
SERVICEARIZONA.GOV,State,Non-Federal Agency,Arizona Department of Transportation,Phoenix,AZ,(blank)
SFLHIDTA.GOV,State,Non-Federal Agency,South Florida HIDTA,Miramar,FL,abuse@sflhidta.org
SFWMD.GOV,State,Non-Federal Agency,South Florida Water Management District,West Palm Beach,FL,ITSecurity@sfwmd.gov
SHAPESOUTHCAROLINA.GOV,State,Non-Federal Agency,SC DHEC,Columbia,SC,bannisbm@dhec.sc.gov
SILICONHEARTLANDOHIO.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,domain.manager@das.ohio.gov
SKILLSENHANCEMENTTEXAS.GOV,State,Non-Federal Agency,Texas Workforce Commission,Austin,TX,CISO@twc.state.tx.us
SKILLSENHANCEMENTTX.GOV,State,Non-Federal Agency,Texas Workforce Commission,Austin,TX,CISO@twc.state.tx.us
SORWI.GOV,State,Non-Federal Agency,Wisconsin Department of corrections,Madison,WI,docbtmsecurity@wisconsin.gov
SOSMT.GOV,State,Non-Federal Agency,Montana Secretary of State,Helena,MT,(blank)
SOSNC.GOV,State,Non-Federal Agency,North Carolina Department of Secretary of State,Raleigh,NC,(blank)
SOURCEWELL-MN.GOV,State,Non-Federal Agency,Sourcewell,Staples,MN,dean.greising@sourcewell-mn.gov
SOUTHCAROLINA.GOV,State,Non-Federal Agency,"State of South Carolina-The South Carolina Department of Administration, Chief Information Officer",Columbia,SC,randy.rambo@admin.sc.gov
STAGINGAZ.GOV,State,Non-Federal Agency,"State of Arizona, Department of Administration",Phoenix,AZ,websecurity@azdoa.gov
STATELIBRARYOFIOWA.GOV,State,Non-Federal Agency,State of Iowa - OCIO,Des Moines,IA,soc@iowa.gov
STATEOFSOUTHCAROLINA.GOV,State,Non-Federal Agency,"State of South Carolina-The South Carolina Department of Administration, Chief Information Officer",Columbia,SC,randy.rambo@admin.sc.gov
STATEOFWV.GOV,State,Non-Federal Agency,WV Office of Technology,Charleston,WV,cso@wv.gov
STONECRESTGA.GOV,State,Non-Federal Agency,Governor's Commission for the City of Stonecrest,Lithonia,GA,news@stonecrestga.gov
STOPFRAUDCOLORADO.GOV,State,Non-Federal Agency,Colorado Dept. of Law,Denver,CO,bill.waggoner@coag.gov
